,Credibility_Rank,Traffic_Rank,Bias_Rank,Factual_Reporting,Questionable,NaNs_Per_Row,Avrg_Per_Row
43179,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43180,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43181,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43182,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43183,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43184,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43185,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43186,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43187,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43188,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43189,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43190,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43191,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43192,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43193,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43194,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43195,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43196,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43197,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43198,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43199,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43200,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43201,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43202,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43203,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43204,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43205,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43206,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43207,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43208,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43209,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43210,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43211,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43212,1.0,-1.0,0.0,1.0,['No Data'],0,0.2
43213,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43214,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43215,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43216,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43217,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43218,-1.0,-1.0,-1.0,-1.0,-0.5714285714285714,0,-0.8
43219,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43220,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43221,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43222,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43223,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43224,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43225,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43226,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43227,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43228,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43229,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43230,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43231,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43232,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43233,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43234,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43235,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43236,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43237,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43238,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43239,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43240,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43241,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43242,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43243,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43244,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43245,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43246,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43247,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43248,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43249,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43250,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43251,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43252,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43253,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43254,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43255,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
43256,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43257,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43258,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43259,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43260,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43261,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
43262,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43263,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43264,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43265,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43266,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43267,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43268,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43269,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43270,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43271,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43272,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43273,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43274,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43275,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43276,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43277,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43278,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43279,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43280,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43281,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43282,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43283,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43284,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43285,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43286,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43287,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43288,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43289,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43290,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43291,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43292,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43293,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43294,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43295,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43296,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43297,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43298,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43299,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43300,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43301,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43302,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
43303,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43304,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43305,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43306,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43307,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43308,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43309,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43310,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
43311,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43312,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43313,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43314,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43315,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43316,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
43317,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43318,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
43319,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43320,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43321,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
43322,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43323,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43324,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
43325,-1.0,1.0,-1.0,-1.0,-0.21428571428571427,0,-0.4
43326,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43327,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43328,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43329,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43330,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43331,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43332,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43333,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43334,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43335,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43336,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43337,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43338,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43339,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43340,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43341,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43342,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43343,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43344,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43345,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43346,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43347,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43348,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43349,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43350,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43351,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43352,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43353,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43354,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43355,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43356,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43357,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43358,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43359,-1.0,1.0,-1.0,-1.0,-0.21428571428571427,0,-0.4
43360,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43361,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43362,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43363,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43364,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43365,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43366,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43367,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43368,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43369,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43370,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43371,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43372,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
43373,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43374,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43375,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43376,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43377,-1.0,-1.0,-1.0,-1.0,-0.21428571428571427,0,-0.8
43378,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43379,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43380,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43381,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43382,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43383,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43384,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43385,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43386,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43387,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43388,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43389,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43390,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43391,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43392,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43393,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43394,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43395,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43396,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43397,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43398,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43399,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43400,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43401,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43402,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43403,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43404,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43405,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43406,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43407,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43408,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43409,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43410,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43411,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43412,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43413,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43414,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43415,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43416,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43417,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43418,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43419,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43420,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43421,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43422,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43423,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43424,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43425,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43426,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43427,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43428,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43429,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43430,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43431,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43432,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43433,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43434,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43435,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43436,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43437,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43438,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43439,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43440,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43441,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43442,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43443,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43444,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43445,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43446,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43447,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43448,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43449,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43450,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43451,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43452,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
43453,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43454,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43455,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43456,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43457,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43458,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43459,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43460,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43461,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43462,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43463,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43464,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43465,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43466,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43467,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43468,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43469,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43470,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43471,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43472,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43473,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43474,-1.0,1.0,-1.0,-1.0,-0.21428571428571427,0,-0.4
43475,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43476,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43477,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43478,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43479,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43480,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43481,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43482,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43483,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43484,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43485,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43486,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43487,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43488,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43489,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43490,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43491,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43492,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43493,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43494,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43495,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43496,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43497,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43498,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43499,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43500,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43501,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43502,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43503,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43504,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43505,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43506,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43507,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43508,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43509,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43510,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43511,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43512,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43513,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43514,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43515,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43516,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43517,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43518,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43519,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43520,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43521,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
43522,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43523,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43524,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43525,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43526,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43527,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43528,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43529,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43530,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43531,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43532,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43533,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43534,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43535,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43536,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43537,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43538,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43539,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43540,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43541,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43542,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43543,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43544,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43545,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43546,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43547,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43548,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43549,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43550,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
43551,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43552,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43553,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43554,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43555,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43556,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43557,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43558,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43559,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43560,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43561,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43562,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43563,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43564,-1.0,1.0,-1.0,-1.0,-0.21428571428571427,0,-0.4
43565,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
